iter	Passed	Remaining
3748	637882	1063591
3749	638046	1063410
3750	638211	1063231
3751	638375	1063051
3752	638538	1062870
3753	638702	1062690
3754	638869	1062514
3755	639036	1062337
3756	639200	1062158
3757	639364	1061978
3758	639528	1061797
3759	639695	1061622
3760	639859	1061441
3761	640027	1061268
3762	640218	1061132
3763	640382	1060952
3764	640549	1060776
3765	640715	1060600
3766	640880	1060421
3767	641043	1060240
3768	641213	1060068
3769	641376	1059887
3770	641542	1059711
3771	641708	1059533
3772	641873	1059354
3773	642038	1059176
3774	642204	1059000
3775	642368	1058820
3776	642531	1058637
3777	642693	1058454
3778	642858	1058275
3779	643021	1058094
3780	643185	1057913
3781	643351	1057735
3782	643514	1057555
3783	643678	1057373
3784	643841	1057193
3785	644010	1057020
3786	644175	1056841
3787	644338	1056661
3788	644506	1056487
3789	644669	1056305
3790	644832	1056123
3791	645000	1055950
3792	645170	1055780
3793	645335	1055601
3794	645500	1055423
3795	645664	1055243
3796	645828	1055062
3797	645993	1054884
3798	646158	1054706
3799	646321	1054525
3800	646485	1054345
3801	646651	1054168
3802	646817	1053991
3803	646986	1053819
3804	647149	1053638
3805	647314	1053458
3806	647482	1053285
3807	647650	1053112
3808	647813	1052930
3809	647979	1052754
3810	648148	1052582
3811	648312	1052402
3812	648481	1052230
3813	648649	1052057
3814	648819	1051887
3815	648987	1051714
3816	649168	1051560
3817	649342	1051396
3818	649520	1051239
3819	649690	1051069
3820	649861	1050900
3821	650039	1050744
3822	650218	1050589
3823	650392	1050424
3824	650568	1050264
3825	650746	1050106
3826	650924	1049949
3827	651101	1049789
3828	651280	1049634
3829	651459	1049479
3830	651634	1049316
3831	651807	1049150
3832	651973	1048974
3833	652139	1048798
3834	652304	1048619
3835	652471	1048444
3836	652636	1048267
3837	652803	1048090
3838	652967	1047911
3839	653134	1047735
3840	653298	1047557
3841	653464	1047380
3842	653628	1047200
3843	653796	1047026
3844	653961	1046848
3845	654128	1046673
3846	654293	1046495
3847	654458	1046316
3848	654621	1046136
3849	654795	1045971
3850	654961	1045795
3851	655123	1045612
3852	655289	1045435
3853	655455	1045259
3854	655623	1045085
3855	655790	1044911
3856	655954	1044731
3857	656120	1044555
3858	656288	1044381
3859	656455	1044206
3860	656623	1044033
3861	656792	1043861
3862	656988	1043733
3863	657154	1043555
3864	657327	1043390
3865	657503	1043230
3866	657685	1043078
3867	657861	1042918
3868	658037	1042757
3869	658208	1042588
3870	658373	1042409
3871	658545	1042244
3872	658720	1042080
3873	658894	1041917
3874	659072	1041759
3875	659247	1041596
3876	659421	1041434
3877	659588	1041258
3878	659752	1041079
3879	659920	1040906
3880	660087	1040731
3881	660250	1040549
3882	660424	1040385
3883	660590	1040209
3884	660757	1040033
3885	660925	1039861
3886	661090	1039682
3887	661254	1039503
3888	661422	1039329
3889	661587	1039151
3890	661759	1038984
3891	661925	1038807
3892	662088	1038626
3893	662251	1038446
3894	662415	1038266
3895	662582	1038090
3896	662747	1037913
3897	662917	1037742
3898	663081	1037563
3899	663246	1037384
3900	663413	1037210
3901	663579	1037034
3902	663745	1036857
3903	663907	1036675
3904	664072	1036497
3905	664239	1036322
3906	664402	1036140
3907	664566	1035962
3908	664738	1035795
3909	664913	1035633
3910	665091	1035475
3911	665266	1035312
3912	665441	1035150
3913	665608	1034975
3914	665772	1034795
3915	665939	1034621
3916	666103	1034441
3917	666269	1034264
3918	666469	1034141
3919	666643	1033978
3920	666820	1033817
3921	667001	1033665
3922	667174	1033498
3923	667353	1033342
3924	667526	1033177
3925	667701	1033014
3926	667865	1032836
3927	668038	1032670
3928	668206	1032496
3929	668372	1032320
3930	668542	1032150
3931	668706	1031970
3932	668873	1031797
3933	669048	1031634
3934	669219	1031465
3935	669390	1031296
3936	669563	1031131
3937	669732	1030959
3938	669906	1030795
3939	670073	1030620
3940	670236	1030439
3941	670407	1030271
3942	670582	1030108
3943	670755	1029942
3944	670925	1029773
3945	671097	1029605
3946	671261	1029426
3947	671428	1029251
3948	671591	1029071
3949	671757	1028894
3950	671925	1028721
3951	672098	1028556
3952	672271	1028389
3953	672444	1028224
3954	672615	1028055
3955	672792	1027896
3956	672957	1027718
3957	673127	1027548
3958	673302	1027385
3959	673478	1027224
3960	673654	1027064
3961	673821	1026888
3962	673987	1026713
3963	674153	1026535
3964	674319	1026359
3965	674489	1026190
3966	674656	1026015
3967	674824	1025841
3968	674991	1025666
3969	675158	1025493
3970	675328	1025322
3971	675497	1025150
3972	675662	1024972
3973	675825	1024792
3974	675990	1024614
3975	676153	1024434
3976	676317	1024254
3977	676485	1024081
3978	676651	1023904
3979	676816	1023727
3980	676983	1023553
3981	677148	1023375
3982	677316	1023202
3983	677483	1023026
3984	677647	1022848
3985	677817	1022678
3986	677992	1022514
3987	678164	1022347
3988	678329	1022171
3989	678500	1022001
3990	678670	1021832
3991	678848	1021673
3992	679022	1021509
3993	679196	1021345
3994	679366	1021176
3995	679542	1021013
3996	679709	1020840
3997	679877	1020666
3998	680043	1020489
3999	680208	1020312
4000	680379	1020143
4001	680551	1019976
4002	680725	1019813
4003	680897	1019645
4004	681071	1019481
4005	681240	1019310
4006	681407	1019135
4007	681575	1018961
4008	681739	1018782
4009	681903	1018604
4010	682071	1018431
4011	682238	1018256
4012	682404	1018080
4013	682576	1017912
4014	682748	1017745
4015	682916	1017572
4016	683087	1017403
4017	683256	1017231
4018	683431	1017069
4019	683601	1016899
4020	683770	1016728
4021	683939	1016555
4022	684111	1016388
4023	684282	1016221
4024	684452	1016050
4025	684624	1015882
4026	684798	1015719
4027	684968	1015549
4028	685140	1015381
4029	685318	1015223
4030	685489	1015054
4031	685661	1014888
4032	685836	1014725
4033	686004	1014551
4034	686178	1014388
4035	686347	1014216
4036	686516	1014045
4037	686689	1013878
4038	686862	1013713
4039	687030	1013539
4040	687201	1013370
4041	687379	1013212
4042	687559	1013057
4043	687723	1012878
4044	687890	1012703
4045	688055	1012526
4046	688224	1012355
4047	688395	1012185
4048	688562	1012011
4049	688731	1011840
4050	688897	1011663
4051	689061	1011485
4052	689229	1011311
4053	689399	1011141
4054	689567	1010969
4055	689733	1010793
4056	689902	1010621
4057	690069	1010446
4058	690237	1010272
4059	690406	1010101
4060	690572	1009925
4061	690742	1009756
4062	690908	1009579
4063	691072	1009400
4064	691239	1009226
4065	691405	1009050
4066	691576	1008882
4067	691751	1008718
4068	691922	1008551
4069	692092	1008380
4070	692265	1008214
4071	692436	1008046
4072	692611	1007883
4073	692779	1007709
4074	692944	1007533
4075	693108	1007353
4076	693275	1007179
4077	693451	1007017
4078	693623	1006850
4079	693794	1006681
4080	693962	1006509
4081	694136	1006345
4082	694301	1006168
4083	694466	1005990
4084	694633	1005815
4085	694800	1005641
4086	694963	1005460
4087	695126	1005280
4088	695289	1005100
4089	695454	1004922
4090	695622	1004750
4091	695794	1004583
4092	695960	1004407
4093	696126	1004231
4094	696296	1004061
4095	696469	1003895
4096	697176	1004499
4097	697351	1004335
4098	697528	1004175
4099	697695	1004000
4100	697876	1003846
4101	698053	1003685
4102	698226	1003519
4103	698397	1003351
4104	698570	1003185
4105	698739	1003012
4106	698907	1002839
4107	699070	1002659
4108	699234	1002479
4109	699398	1002301
4110	699563	1002123
4111	699734	1001954
4112	699904	1001783
4113	700072	1001610
4114	700236	1001432
4115	700407	1001262
4116	700586	1001104
4117	700759	1000939
4118	700930	1000770
4119	701102	1000603
4120	701275	1000436
4121	701452	1000275
4122	701622	1000106
4123	701797	999942
4124	701970	999775
4125	702145	999612
4126	702323	999453
4127	702498	999290
4128	702669	999120
4129	702833	998942
4130	702996	998762
4131	703162	998585
4132	703330	998412
4133	703495	998235
4134	703658	998054
4135	703821	997874
4136	703985	997695
4137	704149	997517
4138	704321	997349
4139	704486	997171
4140	704651	996994
4141	704816	996817
4142	704983	996642
4143	705148	996464
4144	705319	996296
4145	705485	996119
4146	705658	995953
4147	705831	995787
4148	706002	995618
4149	706175	995451
4150	706341	995275
4151	706507	995100
4152	706679	994933
4153	706855	994770
4154	707032	994610
4155	707205	994444
4156	707382	994283
4157	707553	994114
4158	707725	993946
4159	707896	993778
4160	708069	993611
4161	708240	993442
4162	708403	993262
4163	708569	993086
4164	708737	992912
4165	708905	992740
4166	709069	992560
4167	709232	992380
4168	709398	992204
4169	709564	992029
4170	709727	991848
4171	709895	991675
4172	710059	991497
4173	710226	991322
4174	710394	991148
4175	710572	990989
4176	710745	990823
4177	710917	990656
4178	711091	990491
4179	711264	990324
4180	711432	990151
4181	711599	989977
4182	711764	989800
4183	711927	989620
4184	712091	989441
4185	712254	989261
4186	712421	989086
4187	712590	988915
4188	712753	988735
4189	712918	988557
4190	713086	988384
4191	713250	988206
4192	713418	988032
4193	713588	987862
4194	713756	987688
4195	713920	987511
4196	714092	987342
4197	714260	987170
4198	714430	986999
4199	714598	986826
4200	714764	986650
4201	714930	986475
4202	715095	986297
4203	715261	986122
4204	715433	985953
4205	715598	985776
4206	715764	985601
4207	715937	985435
4208	716104	985259
4209	716266	985079
4210	716429	984899
4211	716600	984729
4212	716763	984549
4213	716928	984372
4214	717093	984195
4215	717261	984023
4216	717436	983859
4217	717612	983697
4218	717787	983533
4219	717952	983357
4220	718120	983183
4221	718291	983015
4222	718467	982852
4223	718638	982683
4224	718812	982518
4225	718982	982348
4226	719149	982174
4227	719315	981999
4228	719480	981820
4229	719675	981685
4230	719845	981514
4231	720011	981339
4232	720186	981175
4233	720357	981006
4234	720530	980839
4235	720703	980674
4236	720874	980505
4237	721043	980333
4238	721214	980164
4239	721382	979991
4240	721547	979814
4241	721722	979651
4242	721893	979481
4243	722066	979314
4244	722245	979157
4245	722415	978987
4246	722593	978827
4247	722780	978680
4248	722955	978517
4249	723136	978361
4250	723307	978192
4251	723480	978025
4252	723662	977871
4253	723833	977702
4254	724008	977539
4255	724180	977371
4256	724351	977202
4257	724515	977024
4258	724679	976845
4259	724851	976677
4260	725018	976503
4261	725185	976328
4262	725357	976160
4263	725534	975999
4264	725704	975830
4265	725883	975671
4266	726056	975505
4267	726236	975348
4268	726411	975184
4269	726586	975020
4270	726759	974855
4271	726947	974708
4272	727121	974543
4273	727300	974385
4274	727481	974229
4275	727652	974060
4276	727833	973904
4277	728092	973853
4278	728913	974552
4279	729094	974397
4280	729272	974237
4281	729446	974072
4282	729622	973908
4283	729801	973749
4284	729972	973579
4285	730151	973421
4286	730330	973263
4287	730505	973098
4288	730681	972936
4289	730851	972764
4290	731017	972588
4291	731183	972412
4292	731362	972254
4293	731539	972091
4294	731714	971928
4295	731888	971762
4296	732054	971586
4297	732222	971412
4298	732387	971235
4299	732563	971072
4300	732736	970905
4301	732915	970747
4302	733090	970582
4303	733267	970421
4304	733450	970267
4305	733624	970101
4306	733797	969934
4307	733967	969763
4308	734146	969604
4309	734317	969434
4310	734496	969276
4311	734667	969106
4312	734830	968926
4313	735004	968760
4314	735178	968595
4315	735347	968422
4316	735516	968251
4317	735689	968084
4318	735864	967920
4319	736029	967743
4320	736195	967565
4321	736367	967398
4322	736545	967237
4323	736717	967069
4324	736890	966903
4325	737066	966739
4326	737245	966581
4327	737417	966412
4328	737592	966248
4329	737767	966082
4330	737937	965912
4331	738107	965741
4332	738277	965570
4333	738443	965394
4334	738606	965214
4335	738781	965049
4336	738953	964882
4337	739124	964712
4338	739297	964545
4339	739473	964382
4340	739642	964210
4341	739810	964036
4342	739978	963862
4343	740146	963689
4344	740313	963514
4345	740482	963342
4346	740654	963174
4347	740825	963004
4348	740998	962838
4349	741173	962673
4350	741347	962508
4351	741522	962343
4352	741696	962177
4353	741873	962016
4354	742050	961854
4355	742224	961688
4356	742394	961517
4357	742556	961336
4358	742721	961158
4359	742885	960979
4360	743049	960801
4361	743215	960625
4362	743413	960491
4363	743585	960322
4364	743748	960142
4365	743914	959966
4366	744089	959802
4367	744267	959641
4368	744439	959473
4369	744612	959306
4370	744785	959139
4371	744950	958962
4372	745119	958790
4373	745289	958618
4374	745456	958444
4375	745618	958263
4376	745787	958091
4377	745951	957911
4378	746115	957732
4379	746281	957557
4380	746446	957380
4381	746611	957203
4382	746786	957038
4383	746955	956866
4384	747122	956691
4385	747295	956524
4386	747465	956353
4387	747634	956181
4388	747803	956009
4389	747970	955834
4390	748138	955661
4391	748304	955485
4392	748469	955307
4393	748633	955129
4394	748802	954957
4395	748969	954783
4396	749133	954604
4397	749300	954429
4398	749464	954251
4399	749626	954070
4400	749794	953896
4401	749960	953720
4402	750124	953542
4403	750287	953362
4404	750450	953182
4405	750612	953002
4406	750777	952824
4407	750944	952650
4408	751114	952478
4409	751286	952310
4410	751460	952144
4411	751634	951979
4412	751807	951811
4413	751985	951651
4414	752161	951488
4415	752329	951315
4416	752497	951141
4417	752667	950970
4418	752839	950802
4419	753016	950640
4420	753189	950473
4421	753366	950311
4422	753539	950144
4423	753720	949987
4424	753892	949818
4425	754064	949650
4426	754232	949477
4427	754396	949299
4428	754563	949124
4429	754732	948952
4430	754898	948776
4431	755061	948596
4432	755234	948429
4433	755406	948261
4434	755578	948093
4435	755745	947919
4436	755914	947746
4437	756091	947584
4438	756269	947423
4439	756454	947271
4440	756641	947122
4441	756813	946954
4442	756989	946790
4443	757162	946623
4444	757338	946460
4445	757517	946300
4446	757682	946123
4447	757846	945944
4448	758011	945767
4449	758178	945592
4450	758348	945422
4451	758515	945247
4452	758681	945071
4453	758850	944899
4454	759016	944724
4455	759180	944545
4456	759344	944367
4457	759505	944185
4458	759672	944011
4459	759839	943836
4460	760006	943662
4461	760171	943485
4462	760338	943310
4463	760501	943130
4464	760668	942955
4465	760832	942778
4466	760999	942603
4467	761190	942459
4468	761381	942314
4469	761550	942141
4470	761715	941965
4471	761882	941790
4472	762048	941614
4473	762215	941440
4474	762385	941269
4475	762560	941104
4476	762739	940945
4477	762905	940769
4478	763070	940592
4479	763237	940417
4480	763402	940240
4481	763568	940065
4482	763765	939927
4483	763957	939782
4484	764132	939618
4485	764305	939451
4486	764475	939280
4487	764647	939112
4488	764820	938944
4489	764989	938773
4490	765157	938600
4491	765321	938422
4492	765491	938250
4493	765656	938074
4494	765820	937895
4495	765987	937721
4496	766150	937542
4497	766313	937362
4498	766478	937186
4499	766642	937007
4500	766808	936832
4501	766975	936657
4502	767140	936479
4503	767301	936299
4504	767465	936120
4505	767627	935940
4506	767793	935764
4507	767960	935589
4508	768124	935411
4509	768286	935230
4510	768454	935057
4511	768617	934879
4512	768780	934699
4513	768945	934522
4514	769108	934343
4515	769271	934163
4516	769434	933984
4517	769597	933805
4518	769760	933625
4519	769923	933446
4520	770085	933267
4521	770251	933091
4522	770414	932912
4523	770580	932736
4524	770744	932557
4525	770908	932379
4526	771073	932202
4527	771239	932027
4528	771402	931849
4529	771568	931673
4530	771734	931497
4531	771899	931320
4532	772069	931150
4533	772233	930971
4534	772400	930798
4535	772566	930622
4536	772733	930447
4537	772896	930268
4538	773059	930090
4539	773223	929912
4540	773388	929735
4541	773554	929559
4542	773720	929384
4543	773883	929204
4544	774054	929035
4545	774221	928861
4546	774387	928685
4547	774552	928509
4548	774717	928332
4549	774882	928156
4550	775048	927980
4551	775214	927804
4552	775379	927627
4553	775545	927453
4554	775709	927275
4555	775875	927099
4556	776041	926924
4557	776204	926745
4558	776367	926566
4559	776529	926385
4560	776694	926209
4561	776858	926031
4562	777021	925852
4563	777186	925676
4564	777350	925497
4565	777513	925319
4566	777681	925146
4567	777845	924968
4568	778009	924790
4569	778176	924616
4570	778344	924443
4571	778517	924277
4572	778693	924113
4573	778863	923942
4574	779032	923771
4575	779204	923602
4576	779369	923425
4577	779534	923249
4578	779701	923074
4579	779876	922910
4580	780043	922736
4581	780208	922559
4582	780377	922388
4583	780554	922225
4584	780724	922055
4585	780898	921889
4586	781073	921724
4587	781244	921554
4588	781423	921395
4589	781596	921227
4590	781766	921057
4591	781936	920887
4592	782107	920717
4593	782273	920542
4594	782438	920365
4595	782601	920186
4596	782763	920007
4597	782927	919828
4598	783090	919650
4599	783257	919476
4600	783426	919304
4601	783594	919131
4602	783763	918959
4603	783931	918787
4604	784105	918620
4605	784273	918447
4606	784437	918270
4607	784601	918092
4608	784764	917913
4609	784934	917743
4610	785099	917567
4611	785268	917395
4612	785433	917218
4613	785602	917047
4614	785782	916887
4615	785955	916720
4616	786127	916552
4617	786294	916379
4618	786464	916208
4619	786634	916038
4620	786807	915870
4621	786989	915714
4622	787173	915559
4623	787353	915400
4624	787525	915232
4625	787698	915065
