일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2020/06/02,"99,500","103,000","98,700","102,500",▲,"2,500","+2.50","2,155,405","218,541","0.34","-467,224","267,985","232,785","240,664","214,493","33.81"
2020/06/01,"98,000","101,500","98,000","100,000",▲,"2,000","+2.04","1,908,428","190,437","0.34","-197,108","197,421","-48,279","68,487","28,910","33.70"
2020/05/29,"96,300","99,200","96,300","98,000",▲,"800","+0.82","2,010,414","197,010","0.35","-251,037","160,871","97,207","151,601","-55,600","33.72"
2020/05/28,"99,500","99,600","96,200","97,200",▼,"-900","-0.92","1,602,694","156,757","0.35","9,393","-21,887","-5,735","-31,715","31,771","33.68"
2020/05/27,"98,700","99,500","97,300","98,100",▲,"300","+0.31","1,620,664","159,479","0.36","-67,592","80,363","-22,245","25,527","-31,588","33.68"
2020/05/26,"96,000","99,500","95,500","97,800",▲,"1,800","+1.88","2,006,216","196,607","0.36","-169,562","217,159","-98,821","-28,022","-64,633","33.69"
2020/05/25,"94,900","96,200","94,000","96,000",▲,"1,500","+1.59","1,185,541","112,859","0.37","-138,959","-47,664","227,341","148,926","44,449","33.74"
2020/05/22,"97,100","97,200","94,000","94,500",▼,"-2,700","-2.78","1,619,476","154,341","0.40","315,294","-273,093","-35,876","-47,443","-88,015","33.63"
2020/05/21,"98,600","98,700","96,600","97,200",▼,"-100","-0.10","1,471,917","143,261","0.39","135,918","-19,263","-123,502","21,134","-167,466","33.65"
2020/05/20,"98,000","98,300","96,300","97,300",▼,"-1,800","-1.82","1,828,158","177,697","0.43","379,825","-42,801","-361,964","-226,562","-315,011","33.70"
2020/05/19,"95,000","99,400","94,700","99,100",▲,"7,200","+7.83","4,564,370","443,224","0.43","-1,765,413","1,195,196","589,198","416,025","593,330","33.87"
2020/05/18,"92,100","92,200","91,000","91,900",▼,"-400","-0.43","741,214","67,872","0.43","131,303","-42,748","-156,843","-96,609","-25,318","33.60"
2020/05/15,"92,000","92,700","91,200","92,300", ,"0","0","822,472","75,565","0.43","53,023","23,950","-266,512","-54,970","-77,530","33.67"
2020/05/14,"92,600","92,900","91,500","92,300",▼,"-800","-0.86","982,612","90,382","0.42","185,226","-45,106","-145,044","-151,334","-75,739","33.80"
2020/05/13,"90,500","93,100","90,500","93,100",▲,"1,200","+1.31","966,892","89,063","0.42","48,342","-12,967","-49,350","-141,201","-25,073","33.86"
2020/05/12,"93,200","93,800","91,100","91,900",▼,"-1,800","-1.92","1,259,874","116,031","0.42","367,581","-161,980","-208,231","-257,020","-178,912","33.89"
2020/05/11,"95,800","96,500","93,500","93,700",▼,"-800","-0.85","1,889,278","179,623","0.44","158,190","-119,704","-40,917","-16,443","-94,613","33.98"
2020/05/08,"93,000","95,400","93,000","94,500",▲,"1,900","+2.05","1,749,677","164,766","0.43","-367,825","251,463","114,031","95,057","-9,794","34.00"
2020/05/07,"92,800","93,000","91,800","92,600",▼,"-600","-0.64","826,239","76,342","0.43","114,286","29,453","-162,300","-158,621","-139,462","33.95"
2020/05/06,"93,300","94,200","92,600","93,200",▲,"1,700","+1.86","1,039,600","97,002","0.42","12,145","56,951","64,196","-13,943","-73,499","34.03"
2020/05/04,"91,100","92,900","90,700","91,500",▼,"-2,100","-2.24","1,264,378","115,939","0.44","370,159","-69,480","-276,047","-158,787","-233,618","34.00"
2020/04/29,"93,500","94,000","92,400","93,600",▲,"400","+0.43","1,193,284","111,461","0.43","-71,206","77,135","28,361","20,595","-58,377","34.13"
2020/04/28,"92,500","94,400","92,200","93,200",▲,"1,600","+1.75","1,448,692","135,079","0.44","-161,015","208,015","-22,835","-1,725","-59,283","34.11"
2020/04/27,"90,300","92,500","90,200","91,600",▲,"1,500","+1.66","1,219,677","111,649","0.42","-164,483","243,562","-91,339","-93,211","-70,736","34.12"
2020/04/24,"91,300","92,300","90,100","90,100",▼,"-2,300","-2.49","2,135,488","193,746","0.41","648,450","-268,851","-371,681","-323,755","-300,505","34.17"
2020/04/23,"93,700","95,100","92,100","92,400",▼,"-200","-0.22","3,196,313","298,778","0.35","551,035","-60,292","-531,074","-502,005","39,770","34.34"
2020/04/22,"90,800","95,200","89,400","92,600",▼,"-900","-0.96","3,115,871","284,406","0.29","674,188","-75,198","-606,231","-691,484","-23,100","34.59"
2020/04/21,"96,100","96,500","91,300","93,500",▼,"-4,100","-4.20","3,634,142","340,859","0.27","1,207,968","-358,240","-860,161","-73,395","-199,210","34.87"
2020/04/20,"100,000","100,500","97,100","97,600",▼,"-2,900","-2.89","2,142,176","211,638","0.26","967,773","-356,643","-592,108","-587,600","-154,000","35.27"
2020/04/17,"101,000","103,500","100,000","100,500",▲,"1,400","+1.41","1,487,879","150,447","0.25","294,305","32,846","-263,915","-262,050","-129,734","35.55"
2020/04/16,"98,900","100,500","98,300","99,100",▼,"-900","-0.90","1,341,452","133,088","0.24","225,291","30,260","-233,784","-226,224","-270,121","35.67"
2020/04/14,"98,600","101,500","97,700","100,000",▲,"2,200","+2.25","1,582,587","158,286","0.25","-323,932","69,839","274,489","259,855","79,093","35.78"
2020/04/13,"98,800","99,000","97,400","97,800",▼,"-1,900","-1.91","1,339,638","131,410","0.26","-9,923","-166,925","159,164","206,704","3,092","35.66"
2020/04/10,"97,400","101,500","96,200","99,700",▲,"2,600","+2.68","2,806,785","278,875","0.28","127,170","-52,008","-14,985","-19,803","-44,311","35.58"
2020/04/09,"92,300","97,900","91,100","97,100",▲,"7,100","+7.89","3,787,201","361,742","0.28","-684,817","437,904","238,532","171,344","37,115","35.59"
2020/04/08,"89,800","91,900","88,900","90,000",▼,"-400","-0.44","1,785,939","161,229","0.26","57,838","86,522","-175,091","-112,470","-145,482","35.48"
2020/04/07,"92,100","92,500","88,600","90,400",▲,"1,600","+1.80","2,601,711","235,242","0.27","452,487","306,950","-759,540","-561,512","-190,184","35.56"
2020/04/06,"86,500","88,800","85,900","88,800",▲,"2,500","+2.90","1,688,599","147,606","0.28","-258,409","331,443","-17,839","73,526","74,267","35.91"
2020/04/03,"86,600","87,000","85,600","86,300",▼,"-300","-0.35","1,170,052","101,000","0.25","37,828","-44,467","10,302","47,383","-18,692","35.92"
2020/04/02,"85,300","86,800","83,000","86,600",▲,"1,200","+1.41","1,487,243","126,868","0.25","73,187","5,896","148,346","-23,895","-36,877","35.92"
2020/04/01,"88,500","90,100","85,300","85,400",▼,"-3,300","-3.72","2,139,848","188,904","0.26","445,737","-38,084","-542,047","-266,757","-429,941","35.85"
2020/03/31,"87,700","88,700","86,000","88,700",▲,"3,300","+3.86","2,138,183","187,446","0.24","-180,614","104,002","405,575","114,066","151,403","36.10"
2020/03/30,"82,800","86,400","82,100","85,400",▼,"-1,000","-1.16","1,743,720","146,635","0.22","192,780","74,997","-64,523","-276,511","-16,517","35.91"
2020/03/27,"89,700","90,000","84,500","86,400",▲,"1,500","+1.77","2,513,938","218,469","0.24","161,828","119,010","3,653","-267,303","-204,243","35.94"
2020/03/26,"85,800","90,200","82,300","84,900",▲,"400","+0.47","3,787,074","328,817","0.30","328,894","34,031","-214,812","-312,221","-196,237","35.94"
2020/03/25,"79,800","85,600","78,800","84,500",▲,"9,700","+12.97","4,604,452","379,084","0.27","78,438","527","-107,402","-44,025","-262,322","36.04"
2020/03/24,"71,500","75,800","69,800","74,800",▲,"5,900","+8.56","2,856,282","208,243","0.28","358,259","314,425","-749,568","-683,668","-127,461","36.09"
2020/03/23,"67,200","71,000","66,200","68,900",▼,"-2,200","-3.09","2,391,540","163,094","0.26","670,790","-49,656","-350,308","-622,911","-211,006","36.44"
2020/03/20,"67,500","72,400","65,000","71,100",▲,"5,200","+7.89","3,349,914","228,808","0.27","768,768","34,518","-662,483","-747,496","-417,208","36.61"
2020/03/19,"75,000","75,900","65,100","65,900",▼,"-7,600","-10.34","3,138,004","216,863","0.32","478,255","63,677","-497,969","-467,792","-116,292","36.92"
2020/03/18,"80,500","81,200","73,500","73,500",▼,"-6,600","-8.24","2,679,420","208,604","0.28","633,643","-309,423","-378,824","-422,857","-243,318","37.15"
2020/03/17,"78,100","83,400","78,100","80,100",▼,"-2,800","-3.38","2,492,208","199,816","0.29","402,388","-44,323","-372,034","14,937","19,508","37.33"
2020/03/16,"88,300","89,500","82,900","82,900",▼,"-4,300","-4.93","2,674,557","229,286","0.27","800,923","-94,388","-804,962","-161,798","-73,268","37.50"
2020/03/13,"86,500","90,200","83,500","87,200",▼,"-7,800","-8.21","4,835,445","419,199","0.26","1,331,877","-321,972","-1,206,296","-793,256","-668,696","37.88"
2020/03/12,"100,000","100,500","94,500","95,000",▼,"-5,000","-5.00","2,312,355","222,457","0.28","374,522","59,345","-449,192","-453,901","49,933","38.44"
2020/03/11,"103,000","103,000","99,700","100,000",▼,"-2,000","-1.96","2,005,654","203,193","0.22","266,560","43,189","-323,560","-302,344","-26,829","38.65"
2020/03/10,"102,500","105,000","101,000","102,000",▼,"-2,000","-1.92","2,491,487","255,286","0.24","570,950","68,642","-664,915","-587,953","-98,795","38.80"
2020/03/09,"108,000","108,000","103,500","104,000",▼,"-6,500","-5.88","1,658,544","174,734","0.25","205,452","-25,536","-201,620","-256,818","53,454","39.11"
2020/03/06,"113,000","113,500","110,000","110,500",▼,"-3,500","-3.07","1,746,834","193,640","0.23","435,301","-36,240","-415,931","-314,414","-235,296","39.21"
2020/03/05,"115,500","116,000","113,000","114,000",▲,"1,000","+0.88","1,135,241","129,794","0.21","188,286","39,006","-188,994","-176,182","-71,539","39.40"
2020/03/04,"112,000","114,000","112,000","113,000",▲,"500","+0.44","1,319,901","149,363","0.19","276,032","-20,380","-281,553","-369,853","123,518","39.49"
2020/03/03,"116,000","116,500","112,000","112,500",▼,"-1,000","-0.88","1,414,986","161,333","0.18","307,664","-84,859","-227,444","-66,706","-153,277","39.62"
2020/03/02,"116,000","116,000","113,000","113,500",▼,"-1,500","-1.30","1,183,337","134,960","0.19","270,407","-119,732","-177,095","50,358","-194,199","39.73"
2020/02/28,"118,500","119,000","114,000","115,000",▼,"-6,000","-4.96","1,777,353","206,008","0.19","108,996","171,423","-339,699","7,462","-263,198","39.81"
2020/02/27,"122,500","123,500","120,000","121,000",▼,"-1,500","-1.22","779,402","94,837","0.19","-10,415","98,050","-143,771","-136,359","31,894","39.97"
2020/02/26,"121,000","124,000","120,000","122,500", ,"0","0","1,001,834","122,242","0.18","22,080","228,479","-282,811","-292,428","667","40.04"
2020/02/25,"122,500","124,500","122,000","122,500", ,"0","0","796,176","97,773","0.18","163,047","42,272","-237,482","-202,616","-74,076","40.17"
2020/02/24,"124,500","125,000","122,000","122,500",▼,"-5,500","-4.30","911,932","112,557","0.18","-3,085","67,357","-81,707","-152,300","7,950","40.28"
2020/02/21,"128,000","129,500","127,000","128,000",▼,"-2,000","-1.54","686,417","88,036","0.18","7,426","-94,463","55,719","45,809","35,631","40.32"
2020/02/20,"132,500","133,000","129,000","130,000",▼,"-1,500","-1.14","711,858","92,716","0.17","-32,423","-55,970","54,622","47,450","29,640","40.30"
2020/02/19,"133,000","134,000","130,500","131,500",▼,"-1,000","-0.75","776,121","102,459","0.17","6,241","-73,814","59,669","58,680","133,434","40.27"
2020/02/18,"134,000","134,500","131,000","132,500",▼,"-3,000","-2.21","744,150","98,502","0.18","98,138","-176,622","44,494","27,097","33,448","40.24"
2020/02/17,"133,500","136,000","132,500","135,500",▲,"2,000","+1.50","555,451","74,968","0.18","-54,924","39,149","21,725","-24,900","-20,289","40.22"
2020/02/14,"132,500","135,000","131,500","133,500",▲,"500","+0.38","591,584","79,207","0.16","-13,487","11,986","-34,473","-14,006","-9,580","40.21"
2020/02/13,"137,000","137,500","133,000","133,000",▼,"-3,000","-2.21","1,035,208","139,173","0.17","163,578","-232,606","-276,083","89,232","-82,539","40.23"
2020/02/12,"132,500","137,500","132,500","136,000",▲,"3,500","+2.64","1,373,302","186,256","0.17","-140,141","-94,864","226,943","232,960","52,884","40.36"
2020/02/11,"131,000","135,000","130,500","132,500",▲,"2,500","+1.92","949,247","126,261","0.16","-102,075","155,225","-112,988","-57,808","-90,531","40.25"
2020/02/10,"129,500","132,000","129,000","130,000",▼,"-1,000","-0.76","669,628","87,193","0.15","-19,782","-33,162","7,355","29,847","-90,985","40.30"
2020/02/07,"130,500","131,000","127,500","131,000",▼,"-1,000","-0.76","999,598","129,586","0.17","20,787","-68,004","23,862","50,055","-156,964","40.30"
2020/02/06,"125,500","133,000","125,500","132,000",▲,"8,000","+6.45","1,659,774","216,360","0.17","-166,422","102,391","47,569","40,158","-73,693","40.29"
2020/02/05,"125,000","126,000","123,500","124,000", ,"0","0","1,032,267","128,710","0.17","-16,679","-156,849","155,612","141,569","-107,218","40.27"
2020/02/04,"123,500","126,000","122,500","124,000",▲,"500","+0.40","1,203,992","149,758","0.16","14,341","-191,664","34,021","224,871","-66,189","40.19"
2020/02/03,"123,000","125,000","121,000","123,500",▼,"-1,500","-1.20","1,270,442","156,537","0.16","-52,711","12,078","-25,003","15,590","-18,739","40.18"
2020/01/31,"128,500","129,500","124,500","125,000",▼,"-2,500","-1.96","1,035,126","131,039","0.18","-56,889","-108,014","353,207","101,151","142,424","40.19"
2020/01/30,"130,000","130,500","126,500","127,500",▼,"-3,500","-2.67","1,034,661","132,575","0.19","-60,874","-10,801","29,006","53,096","21,313","40.02"
2020/01/29,"132,000","133,000","129,000","131,000", ,"0","0","1,318,578","172,673","0.18","-72,620","-145,543","295,767","240,795","32,174","40.01"
2020/01/28,"127,000","132,500","127,000","131,000",▲,"500","+0.38","1,841,752","239,775","0.20","-110,779","22,642","77,649","96,982","87,291","39.87"
2020/01/23,"130,000","131,500","128,000","130,500",▲,"3,500","+2.76","2,492,785","324,324","0.19","-401,457","217,843","185,179","150,361","-109,597","39.84"
2020/01/22,"117,500","127,000","117,500","127,000",▲,"10,000","+8.55","2,773,421","340,289","0.19","-504,929","259,396","264,197","323,276","24,208","39.75"
2020/01/21,"118,000","118,500","116,500","117,000",▼,"-1,000","-0.85","545,156","63,919","0.19","66,864","33,881","-58,198","-101,524","-22,988","39.62"
2020/01/20,"119,500","119,500","117,500","118,000",▼,"-500","-0.42","445,922","52,706","0.20","33,522","-16,552","-25,102","-21,376","-9,448","39.65"
2020/01/17,"118,500","120,000","118,000","118,500", ,"0","0","574,301","68,191","0.19","52,303","-46,648","-20,084","-1,305","-58,121","39.66"
2020/01/16,"117,000","120,000","116,500","118,500",▲,"3,500","+3.04","1,638,719","194,518","0.19","-57,170","103,262","-75,809","46,878","136,940","39.67"
2020/01/15,"116,000","116,000","114,000","115,000",▼,"-1,000","-0.86","564,142","64,981","0.19","70,821","66,305","-120,048","-135,791","-19,376","39.71"
2020/01/14,"115,500","117,000","115,500","116,000",▲,"1,000","+0.87","739,959","86,138","0.19","69,223","4,173","-88,339","-93,099","37,912","39.76"
2020/01/13,"113,500","115,500","113,000","115,000",▲,"1,500","+1.32","692,917","79,658","0.19","31,406","-12,086","-47,194","-118,329","-20,750","39.81"
2020/01/10,"112,500","114,500","112,000","113,500",▲,"2,000","+1.79","896,507","101,622","0.18","99,408","-35,702","33,220","-49,312","1,112","39.83"
2020/01/09,"113,000","114,500","110,000","111,500",▼,"-500","-0.45","1,375,510","153,594","0.17","232,731","-338,111","72,838","-82,231","161,443","39.81"
2020/01/08,"115,000","115,500","111,500","112,000",▼,"-3,500","-3.03","1,044,825","117,813","0.17","158,151","-185,336","19,970","-146,015","97,226","39.78"
2020/01/07,"116,500","117,000","115,500","115,500",▼,"-500","-0.43","674,196","78,229","0.17","116,609","-98,265","-50,144","-117,379","-39,409","39.77"
2020/01/06,"116,000","117,000","115,500","116,000", ,"0","0","334,574","38,907","0.15","22,885","-43,658","15,939","-22,481","-8,442","39.79"
2020/01/03,"118,500","119,000","115,000","116,000",▼,"-2,000","-1.69","1,145,187","133,657","0.14","364,388","-179,770","-140,017","-67,895","-89,982","39.79"
2020/01/02,"121,000","121,000","118,000","118,000",▼,"-2,500","-2.07","556,532","66,205","0.14","184,700","-105,639","115,255","-98,768","-113,657","39.85"
2019/12/30,"120,500","121,500","120,000","120,500", ,"0","0","467,794","56,479","0.13","27,270","38,214","-241,919","-68,509","-125,210","39.80"
2019/12/27,"121,000","121,000","120,000","120,500",▼,"-2,000","-1.63","422,565","50,927","0.13","106,763","-69,444","-522,739","-2,028","-41,932","39.91"
2019/12/26,"122,500","123,000","121,500","122,500",▲,"500","+0.41","552,469","67,501","0.13","145,637","94","-114,747","-79,257","-157,658","40.15"
2019/12/24,"123,000","123,000","121,500","122,000",▼,"-500","-0.41","600,726","73,397","0.12","325","197,248","-365,067","-231,403","-76,865","40.21"
2019/12/23,"124,000","125,000","122,000","122,500",▼,"-1,500","-1.21","1,462,906","181,158","0.13","76,832","487,776","-726,611","-613,741","-10,538","40.38"
2019/12/20,"124,000","124,000","122,500","124,000",▲,"500","+0.40","1,001,899","123,691","0.13","-51,625","13,419","-46,800","208,404","68,153","40.72"
2019/12/19,"122,500","123,500","122,000","123,500",▲,"500","+0.41","905,299","111,094","0.14","-1,794","-72,983","-53,820","78,459","138,334","40.74"
2019/12/18,"122,000","123,500","120,500","123,000",▲,"1,000","+0.82","1,135,407","139,057","0.15","-134,434","63,334","-20,775","19,529","96,564","40.77"
