일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2017/01/02,"57,000","59,000","57,000","58,500",▲,"1,500","+2.63","265,707","15,534","0.18","-42,018","52,062","-4,214","14,266","-27,763","22.34"
2016/12/29,"57,500","57,700","56,800","57,000",▼,"-600","-1.04","225,812","12,886","0.17","-9,864","-26,579","35,873","47,528","40,630","22.34"
2016/12/28,"57,600","58,400","57,500","57,600",▼,"-200","-0.35","315,328","18,279","0.20","-10,121","-9,899","20,086","33,118","21,264","22.32"
2016/12/27,"57,000","58,300","56,900","57,800",▲,"800","+1.40","359,673","20,812","0.19","-171,712","140,678","-26,582","80,087","91,392","22.30"
2016/12/26,"59,300","59,300","56,800","57,000",▼,"-2,200","-3.72","590,120","33,863","0.19","28,333","-91,889","58,664","43,813","87,885","22.32"
2016/12/23,"59,200","59,400","58,300","59,200",▲,"200","+0.34","268,591","15,785","0.19","-48,183","82,096","-31,928","-2,497","-3,921","22.28"
2016/12/22,"59,000","59,600","58,300","59,000", ,"0","0","357,340","21,057","0.18","-75,011","46,829","19,014","82,609","-23,221","22.30"
2016/12/21,"58,500","60,200","58,100","59,000",▲,"1,200","+2.08","993,719","58,903","0.20","-305,797","328,621","-6,478","70,165","-22,769","22.29"
2016/12/20,"56,200","58,300","56,200","57,800",▲,"2,000","+3.58","687,796","39,634","0.21","-253,970","212,900","15,108","36,034","-29,207","22.29"
2016/12/19,"56,000","56,500","54,800","55,800",▼,"-400","-0.71","299,684","16,667","0.21","-64,603","46,622","19,018","14,631","20,136","22.28"
2016/12/16,"56,900","57,200","55,700","56,200",▼,"-500","-0.88","372,982","21,075","0.22","-31,699","93,513","-58,304","-39,262","11,629","22.27"
2016/12/15,"54,900","57,200","54,600","56,700",▲,"1,300","+2.35","517,850","29,189","0.20","-130,125","72,337","45,366","75,404","66,414","22.31"
2016/12/14,"56,400","56,400","54,700","55,400",▼,"-900","-1.60","490,169","27,122","0.22","19,907","-45,901","12,997","42,202","15,587","22.27"
2016/12/13,"56,900","56,900","55,500","56,300", ,"0","0","520,425","29,256","0.25","-141,320","148,171","33,664","53,555","28,891","22.26"
2016/12/12,"55,900","57,200","55,600","56,300",▲,"1,000","+1.81","713,226","40,225","0.26","-201,420","160,886","-696,112","101,628","-56,149","22.24"
2016/12/09,"54,900","55,900","54,800","55,300", ,"0","0","692,337","38,260","0.27","-148,210","89,271","58,378","83,737","49,935","22.76"
2016/12/08,"54,500","55,500","54,100","55,300",▲,"1,900","+3.56","1,214,828","66,785","0.27","-368,155","496,187","-122,443","-29,823","72,775","22.72"
2016/12/07,"53,500","54,100","53,100","53,400",▲,"300","+0.56","662,966","35,518","0.27","-106,168","101,846","741","25,468","33,300","22.81"
2016/12/06,"52,900","54,200","52,700","53,100",▲,"500","+0.95","1,840,531","96,717","0.27","-320,578","444,361","564,384","-95,917","23,473","22.81"
2016/12/05,"51,500","52,800","51,300","52,600",▲,"1,200","+2.33","741,910","38,938","0.28","-353,178","272,273","84,869","74,380","43,251","22.39"
2016/12/02,"51,700","51,900","51,100","51,400",▼,"-300","-0.58","350,622","18,016","0.31","-66,212","-55,072","54,041","13,085","26,727","22.32"
2016/12/01,"50,400","51,700","49,950","51,700",▲,"1,800","+3.61","532,488","27,176","0.31","-201,230","30,212","201,653","117,948","89,684","22.28"
2016/11/30,"51,000","51,000","49,700","49,900",▼,"-1,100","-2.16","614,582","30,758","0.30","53,862","-156,947","138,420","-110,268","77,415","22.13"
2016/11/29,"50,300","51,300","50,200","51,000",▲,"300","+0.59","275,047","13,954","0.31","-32,282","-67,554","107,435","22,124","117,788","22.03"
2016/11/28,"51,100","51,300","50,300","50,700",▼,"-700","-1.36","217,851","11,065","0.33","-6,893","-17,458","35,508","1,453","39,659","21.95"
2016/11/25,"51,800","51,900","50,500","51,400",▼,"-100","-0.19","275,575","14,103","0.34","-3,731","27,252","11,095","-35,156","14,082","21.92"
2016/11/24,"51,700","52,100","51,100","51,500",▼,"-400","-0.77","373,594","19,273","0.34","-77,953","31,787","77,716","-21,739","37,663","21.91"
2016/11/23,"51,000","52,100","51,000","51,900",▲,"1,000","+1.96","612,506","31,687","0.32","-212,705","111,869","103,021","50,567","112,417","21.85"
2016/11/22,"49,250","51,200","49,050","50,900",▲,"1,800","+3.67","497,149","25,082","0.33","-140,998","150,387","-54,784","-28,770","24,252","21.78"
2016/11/21,"49,600","49,600","48,850","49,100",▼,"-700","-1.41","199,581","9,810","0.33","9,518","6,543","5,641","-13,763","-5,733","21.82"
2016/11/18,"49,600","49,950","49,050","49,800",▲,"150","+0.30","225,111","11,136","0.33","-8,653","-31,360","56,002","34,159","38,174","21.81"
2016/11/17,"49,850","50,300","49,200","49,650",▼,"-300","-0.60","179,162","8,911","0.31","19,181","-40,131","-47,493","19,467","26,332","21.77"
2016/11/16,"51,200","51,300","49,900","49,950",▼,"-750","-1.48","353,661","17,794","0.31","79,207","-48,593","-56,218","-41,547","4,513","21.81"
2016/11/15,"50,800","51,500","50,400","50,700",▲,"200","+0.40","618,280","31,493","0.32","2,449","45,920","34,836","-63,908","15,924","21.85"
2016/11/14,"49,650","50,800","49,250","50,500",▲,"850","+1.71","499,994","25,190","0.32","-163,968","198,707","6,209","-62,928","14,554","21.82"
2016/11/11,"48,050","49,800","47,600","49,650",▲,"1,550","+3.22","486,964","23,873","0.33","-210,143","108,261","102,582","29,878","101,509","21.82"
2016/11/10,"48,400","48,800","47,750","48,100",▲,"350","+0.73","622,212","30,019","0.34","38,575","-132,905","93,445","35,651","68,837","21.74"
2016/11/09,"49,800","49,800","46,500","47,750",▼,"-1,900","-3.83","756,301","36,079","0.34","78,334","-175,588","103,143","38,694","169,613","21.67"
2016/11/08,"49,800","50,000","49,150","49,650",▲,"100","+0.20","194,088","9,594","0.34","-531","-48,506","48,852","19,749","29,459","21.59"
2016/11/07,"49,000","49,550","48,800","49,550",▲,"1,150","+2.38","257,732","12,679","0.34","-35,048","54,036","-4,457","-23,573","5,477","21.56"
2016/11/04,"48,700","48,700","48,000","48,400",▼,"-100","-0.21","245,992","11,893","0.34","33,873","-33,324","-479","12,007","1,502","21.56"
2016/11/03,"48,500","49,150","48,250","48,500", ,"0","0","368,434","17,873","0.35","152,304","-60,259","-95,657","-132,218","-68,289","21.56"
2016/11/02,"49,150","49,250","48,350","48,500",▼,"-1,100","-2.22","433,623","21,069","0.36","77,684","-137,130","24,458","14,983","-2,710","21.63"
2016/11/01,"49,500","49,800","49,300","49,600",▲,"200","+0.40","235,011","11,634","0.35","15,496","15,774","-24,205","-9,315","-33,241","21.61"
2016/10/31,"49,500","49,750","49,100","49,400",▼,"-550","-1.10","336,705","16,609","0.36","86,701","-85,639","-10,669","-31,783","20,473","21.63"
2016/10/28,"50,800","50,900","49,800","49,950",▼,"-850","-1.67","375,388","18,778","0.36","144,071","-147,880","19,393","-24,492","2,967","21.64"
2016/10/27,"51,600","51,900","50,000","50,800",▼,"-400","-0.78","415,641","21,099","0.36","46,316","-37,683","-12,081","-29,873","59,965","21.63"
2016/10/26,"53,200","53,200","51,200","51,200",▼,"-1,900","-3.58","508,148","26,355","0.39","85,074","53,516","-209,357","-145,624","4,607","21.63"
2016/10/25,"52,600","53,600","52,300","53,100",▲,"700","+1.34","788,060","41,919","0.39","-178,075","336,012","-219,522","-119,174","-70,732","21.79"
2016/10/24,"51,400","52,500","51,200","52,400",▲,"1,100","+2.14","539,688","28,088","0.38","-112,761","190,359","-21,452","-69,039","11,009","21.96"
2016/10/21,"51,900","52,200","51,200","51,300",▼,"-300","-0.58","419,930","21,628","0.38","51,365","-22,561","6,799","-49,135","30,912","21.97"
2016/10/20,"51,600","52,300","51,400","51,600",▲,"500","+0.98","420,628","21,764","0.39","-117,351","104,239","44,200","28,030","50,760","21.97"
2016/10/19,"51,100","51,900","51,000","51,100", ,"0","0","665,179","34,204","0.37","-115,129","94,692","20,559","19,143","88,617","21.93"
2016/10/18,"49,650","51,100","49,600","51,100",▲,"1,700","+3.44","520,318","26,314","0.37","-112,977","91,055","58,624","-12,256","66,747","21.92"
2016/10/17,"49,500","50,200","49,150","49,400",▲,"550","+1.13","301,766","14,976","0.37","-7,920","-14,843","24,299","-21,036","37,320","21.87"
2016/10/14,"49,300","49,700","48,800","48,850", ,"0","0","357,895","17,611","0.36","83,322","-106,244","22,639","30,220","18,950","21.86"
2016/10/13,"50,300","50,500","48,850","48,850",▼,"-1,750","-3.46","622,615","30,754","0.36","199,885","-153,543","-65,910","-46,833","-14,333","21.84"
2016/10/12,"50,100","50,700","49,950","50,600",▲,"500","+1.00","382,630","19,325","0.36","-13,832","69,543","-34,729","-82,698","49,352","21.89"
2016/10/11,"50,500","50,700","49,950","50,100",▲,"350","+0.70","359,931","18,069","0.35","51,340","-15,918","-34,885","-107,474","69,078","21.91"
2016/10/10,"49,500","50,700","49,400","49,750",▲,"550","+1.12","316,589","15,853","0.36","318","21,239","-22,327","-26,994","61,279","21.94"
2016/10/07,"49,850","50,000","49,200","49,200",▼,"-750","-1.50","403,053","19,960","0.36","115,002","-117,751","137","25,485","-786","21.96"
2016/10/06,"50,300","50,500","49,850","49,950",▼,"-250","-0.50","251,328","12,587","0.35","58,107","-7,691","-105,924","-50,071","19,357","21.96"
2016/10/05,"49,750","50,300","49,500","50,200",▼,"-200","-0.40","351,179","17,535","0.34","69,328","-82,628","116,209","14,368","24,349","22.04"
2016/10/04,"50,400","50,800","50,200","50,400",▼,"-400","-0.79","353,798","17,812","0.36","166,177","-49,045","-98,709","-92,522","-68,233","21.95"
2016/09/30,"50,800","50,800","50,000","50,800",▼,"-400","-0.78","308,767","15,598","0.37","4,581","-37,538","-41,163","34,680","11,611","22.02"
2016/09/29,"51,600","52,000","50,900","51,200", ,"0","0","311,857","16,028","0.37","-19,716","1,160","51,046","20,016","41,756","22.05"
2016/09/28,"51,600","51,700","50,700","51,200",▼,"-600","-1.16","195,801","10,004","0.33","49,002","-11,089","-13,667","-36,930","-3,643","22.02"
2016/09/27,"50,600","52,000","50,100","51,800",▲,"1,200","+2.37","373,179","19,158","0.34","70,561","13,105","-42,987","-46,230","-30,678","22.03"
2016/09/26,"51,000","51,100","50,300","50,600",▼,"-400","-0.78","177,169","8,973","0.35","40,391","-23,302","-16,534","-18,400","-16,674","22.06"
2016/09/23,"50,900","51,000","50,500","51,000",▲,"600","+1.19","213,135","10,816","0.35","-33,707","40,179","-61","-5,879","23,184","22.07"
2016/09/22,"51,000","51,100","50,400","50,400", ,"0","0","296,673","15,034","0.34","13,457","16,682","-50,497","-7,344","-22,307","22.07"
2016/09/21,"49,750","50,400","49,350","50,400",▲,"700","+1.41","379,598","18,946","0.32","55,585","-64,234","14,200","27,038","-26,273","22.11"
2016/09/20,"50,000","50,200","49,250","49,700",▼,"-400","-0.80","460,644","22,829","0.32","168,683","-124,138","-39,539","-398","-63,999","22.10"
2016/09/19,"50,300","50,300","49,600","50,100",▼,"-1,100","-2.15","599,509","29,902","0.34","148,607","-47,572","-102,669","-34,958","-109,542","22.13"
2016/09/13,"53,100","53,400","51,000","51,200",▼,"-1,000","-1.92","655,925","33,935","0.33","128,274","-114,557","-17,890","43,483","-113,178","22.21"
2016/09/12,"52,900","53,600","51,900","52,200",▼,"-2,100","-3.87","690,309","36,362","0.32","-71,330","54,355","-4,043","67,090","-57,892","22.22"
2016/09/09,"53,500","54,300","52,700","54,300",▲,"600","+1.12","541,427","28,949","0.35","-13,029","-12,755","30,794","11,766","-28,568","22.22"
2016/09/08,"55,100","55,100","53,500","53,700",▼,"-1,400","-2.54","605,173","32,688","0.37","6,515","-36,372","-24,660","4,031","-111,024","22.20"
2016/09/07,"54,200","55,900","54,000","55,100",▲,"1,300","+2.42","1,079,108","59,485","0.39","-364,112","205,008","188,136","167,642","75,563","22.22"
2016/09/06,"53,100","54,300","52,500","53,800",▲,"900","+1.70","662,569","35,554","0.36","-148,595","120,152","55,837","59,318","-41,196","22.08"
2016/09/05,"51,700","53,400","51,400","52,900",▲,"1,400","+2.72","685,427","36,194","0.37","-195,174","60,040","82,936","149,313","41,506","22.03"
2016/09/02,"51,500","51,600","50,600","51,500", ,"0","0","282,827","14,442","0.36","20,050","-10,554","37,710","15,498","-10,783","21.97"
2016/09/01,"51,100","51,500","50,300","51,500",▲,"200","+0.39","340,389","17,373","0.37","49,166","20,054","-43,652","-45,092","-31,202","21.94"
2016/08/31,"51,100","51,600","50,700","51,300",▲,"300","+0.59","510,541","26,179","0.37","-100,220","100,324","-494","11,379","34,297","21.98"
2016/08/30,"50,700","51,700","50,700","51,000",▲,"800","+1.59","514,197","26,348","0.42","-100,305","144,387","-105,148","-46,780","-22,961","21.98"
2016/08/29,"50,200","50,700","49,800","50,200",▼,"-300","-0.59","450,942","22,651","0.42","63,384","58,573","-99,346","-103,020","-118,541","22.06"
2016/08/26,"51,100","51,400","49,950","50,500",▼,"-500","-0.98","476,173","23,983","0.45","122,814","39,705","-142,513","-122,485","-56,480","22.13"
2016/08/25,"51,500","51,600","50,500","51,000",▼,"-500","-0.97","564,032","28,778","0.34","125,114","86,791","-315,465","-124,180","22,074","22.24"
2016/08/24,"49,750","52,000","49,700","51,500",▲,"1,950","+3.94","1,139,538","58,602","0.35","-188,991","43,213","248,356","153,162","120,450","22.47"
2016/08/23,"50,100","50,400","49,300","49,550",▼,"-400","-0.80","248,244","12,302","0.35","-20,823","378","20,652","31,845","-21,941","22.29"
2016/08/22,"49,800","49,950","49,200","49,950",▼,"-50","-0.10","230,987","11,461","0.34","-17,133","-1,636","39,525","8,904","1,761","22.27"
2016/08/19,"49,900","50,300","49,450","50,000",▲,"50","+0.10","338,868","16,905","0.35","-26,254","-75,840","71,871","89,909","39,214","22.24"
2016/08/18,"50,700","50,800","49,750","49,950",▼,"-650","-1.28","171,839","8,619","0.34","35,489","-25,465","4,965","-11,906","-3,979","22.19"
2016/08/17,"49,950","50,600","49,450","50,600",▲,"400","+0.80","240,412","12,030","0.34","-6,077","33,999","-7,209","-15,494","-5,308","22.18"
2016/08/16,"50,500","50,600","49,750","50,200",▲,"250","+0.50","403,682","20,304","0.34","-35,161","70,950","-62,455","-20,458","-42,225","22.19"
2016/08/12,"49,100","51,000","49,100","49,950",▲,"1,350","+2.78","400,303","20,081","0.33","-91,872","64,170","61,323","4,636","60,498","22.24"
2016/08/11,"49,400","49,450","48,600","48,600",▼,"-900","-1.82","242,718","11,869","0.32","64,778","-92,090","-74,163","13,118","20,257","22.19"
2016/08/10,"49,700","50,200","49,300","49,500",▼,"-600","-1.20","303,774","15,084","0.34","50,553","9,191","-55,664","-67,217","-37,585","22.25"
2016/08/09,"47,750","50,200","47,700","50,100",▲,"2,350","+4.92","449,900","22,187","0.34","-193,579","129,567","90,204","90,571","100,113","22.29"
2016/08/08,"48,900","48,900","47,350","47,750",▼,"-1,750","-3.54","564,052","27,032","0.34","169,730","-22,718","-121,906","-143,417","-32,112","22.22"
2016/08/05,"48,700","49,600","48,350","49,500",▲,"950","+1.96","236,713","11,648","0.34","-45,508","6,110","60,754","32,300","48,799","22.31"
2016/08/04,"49,000","49,300","48,250","48,550",▼,"-250","-0.51","290,082","14,113","0.34","33,110","-92,559","72,697","15,670","43,119","22.27"
2016/08/03,"49,700","49,900","48,750","48,800",▼,"-1,300","-2.59","384,620","18,899","0.34","84,061","-29,080","-56,892","-55,785","-31,678","22.21"
2016/08/02,"50,300","50,400","49,750","50,100",▼,"-700","-1.38","258,527","12,940","0.34","-1,226","39,462","-38,725","-11,402","67,718","22.25"
2016/08/01,"50,800","51,200","50,100","50,800",▲,"200","+0.40","278,737","14,132","0.34","10,511","-26,238","-20,874","8,800","31,756","22.28"
2016/07/29,"51,300","51,400","50,200","50,600",▼,"-800","-1.56","331,881","16,786","0.35","38,122","-343","-30,572","-24,964","18,456","22.30"
2016/07/28,"51,500","51,600","50,500","51,400",▼,"-100","-0.19","329,396","16,812","0.38","49,436","23,948","-95,641","-71,115","-54,509","22.32"
2016/07/27,"51,000","51,800","50,700","51,500",▲,"800","+1.58","442,566","22,784","0.37","-126,933","2,463","111,690","121,753","52,919","22.39"
2016/07/26,"49,500","50,700","49,050","50,700",▲,"1,300","+2.63","390,280","19,596","0.36","-139,882","30,036","112,933","106,254","119,481","22.31"
2016/07/25,"49,700","49,750","48,750","49,400",▼,"-500","-1.00","592,388","29,084","0.36","47,302","-156,715","106,653","129,465","84,339","22.23"
2016/07/22,"48,650","50,400","48,400","49,900",▲,"400","+0.81","502,030","24,900","0.38","3,993","36,690","-30,227","10,756","-36,950","22.15"
2016/07/21,"49,950","50,200","49,200","49,500",▼,"-200","-0.40","281,214","13,946","0.37","-1,482","-35,007","46,260","8,177","-1,127","22.17"
2016/07/20,"49,650","50,100","49,150","49,700",▼,"-600","-1.19","330,407","16,382","0.35","26,221","-32,350","47,195","16,576","-6,480","22.13"
2016/07/19,"51,600","51,600","49,550","50,300",▼,"-1,300","-2.52","526,319","26,426","0.32","64,861","-62,442","-3,404","-1,807","-50,841","22.10"
2016/07/18,"51,000","52,100","50,800","51,600",▲,"1,100","+2.18","633,309","32,689","0.34","28,662","44,965","-69,416","-55,920","-99,640","22.10"
2016/07/15,"51,100","51,200","50,000","50,500",▼,"-300","-0.59","352,848","17,797","0.36","-31,636","2,337","39,558","40,591","7,022","22.15"
2016/07/14,"51,200","51,400","49,750","50,800",▲,"100","+0.20","913,774","46,388","0.34","-33,410","100,014","-71,863","-61,297","-132,143","22.12"
2016/07/13,"47,400","50,800","47,300","50,700",▲,"4,600","+9.98","1,882,665","92,867","0.33","-601,946","253,155","353,213","320,483","200,030","22.18"
2016/07/12,"46,350","46,600","45,700","46,100",▼,"-200","-0.43","311,256","14,315","0.34","59,985","-18,715","-41,599","-69,234","-22,735","21.91"
2016/07/11,"46,050","46,350","45,850","46,300",▲,"900","+1.98","229,294","10,582","0.34","-34,140","6,166","83,623","23,944","11,278","21.94"
2016/07/08,"45,700","45,850","44,950","45,400",▼,"-500","-1.09","265,131","12,005","0.34","72,076","-46,612","-26,450","-24,701","-31,362","21.88"
